Status,Deal Type,Enquiry No.,Team Name,Trader PIC,Deal No.,Deal Date,Volume,Customer Key,Customer Name
Completed,Bunker,ENQ20669,Team4,Trader26,DEAL00172,11/16/2025,46.91666667,C-628,Customer 628
Completed,Paper,ENQ13968,Team4,Trader5,DEAL07024,11/16/2025,41,C-676,Customer 676
Completed,Bunker,ENQ17768,Team2,Trader46,DEAL08473,11/16/2025,102,C-362,Customer 362
Completed,Bunker,ENQ21631,Team10,Trader44,DEAL01929,11/16/2025,123.02,C-33,Customer 33
Completed,Physical,ENQ12744,Team2,Trader40,DEAL07492,11/16/2025,69,C-2067,Customer 2067
Completed,Bunker,ENQ18249,Team7,Trader24,DEAL08213,11/16/2025,518.192,C-1619,Customer 1619
Cancelled,Bunker,ENQ05635,Team8,Trader35,DEAL07016,11/16/2025,71,C-1579,Customer 1579
Completed,Bunker,ENQ02603,Team6,Trader20,DEAL07458,11/16/2025,98,C-1310,Customer 1310
Completed,Bunker,ENQ00791,Team4,Trader5,DEAL02770,11/15/2025,440.062,C-676,Customer 676
Completed,Bunker,ENQ17133,Team8,Trader36,DEAL04848,11/15/2025,242.158,C-306,Customer 306
Completed,Bunker,ENQ02095,Team1,Trader30,DEAL06824,11/15/2025,323.088,C-1390,Customer 1390
Completed,Bunker,ENQ12233,Team10,Trader44,DEAL02069,11/15/2025,771,C-1030,Customer 1030
Completed,Bunker,ENQ08791,Team99,Trader41,DEAL01634,11/14/2025,496.108,C-931,Customer 931
Completed,Bunker,ENQ19610,Team1,Trader19,DEAL01040,11/14/2025,75.314,C-712,Customer 712
Completed,Bunker,ENQ10773,Team1,Trader53,DEAL01190,11/14/2025,704.721,C-692,Customer 692
Completed,Bunker,ENQ16754,Team4,Trader26,DEAL06037,11/14/2025,324.594,C-322,Customer 322
Invoice Sent,Bunker,ENQ04177,Team8,Trader81,DEAL08745,11/14/2025,175,C-2285,Customer 2285
Completed,Bunker,ENQ05548,Team8,Trader52,DEAL07675,11/14/2025,164,C-1854,Customer 1854
Completed,Bunker,ENQ03934,Team4,Trader39,DEAL07149,11/14/2025,485.8,C-120,Customer 120
Completed,Bunker,ENQ13561,Team4,Trader5,DEAL06428,11/13/2025,526.906,C-642,Customer 642
Completed,Bunker,ENQ00290,Team4,Trader26,DEAL04535,11/13/2025,240,C-620,Customer 620
Completed,Bunker,ENQ18479,Team99,Trader51,DEAL06136,11/13/2025,77.998,C-618,Customer 618
Completed,Trade-H,ENQ20492,Team99,Trader65,DEAL03250,11/13/2025,57,C-243,Customer 243
Completed,Bunker,ENQ21106,Team8,Trader36,DEAL00631,11/13/2025,286.12,C-204,Customer 204
Completed,Bunker,ENQ18849,Team4,Trader5,DEAL05892,11/13/2025,139,C-1329,Customer 1329
Completed,Bunker,ENQ12625,Team2,Trader40,DEAL08538,11/13/2025,732,C-1175,Customer 1175
Completed,Bunker,ENQ20257,Team7,Trader55,DEAL04370,11/13/2025,452,C-1090,Customer 1090
Completed,Bunker,ENQ12712,Team8,Trader36,DEAL04721,11/13/2025,334.757,C-1064,Customer 1064
Completed,Bunker,ENQ19949,Team99,Trader65,DEAL07794,11/12/2025,507.5,C-83,Customer 83
Oilmar Invoiced,Bunker,ENQ20175,Team99,Trader65,DEAL03542,11/12/2025,296.964,C-620,Customer 620
Completed,Bunker,ENQ20680,Team8,Trader99,DEAL00184,11/12/2025,5,C-618,Customer 618
Completed,Bunker,ENQ10816,Team4,Trader5,DEAL01011,11/12/2025,665,C-344,Customer 344
Completed,Bunker,ENQ15013,Team4,Trader26,DEAL00921,11/12/2025,90,C-275,Customer 275
Completed,Bunker,ENQ07719,Team7,Trader55,DEAL02341,11/12/2025,125,C-1406,Customer 1406
Completed,Bunker,ENQ09456,Team1,Trader30,DEAL06039,11/12/2025,161.178,C-1390,Customer 1390
Completed,Bunker,ENQ00251,Team4,Trader5,DEAL05758,11/12/2025,79.928,C-1150,Customer 1150
Completed,Bunker,ENQ03624,Team4,Trader5,DEAL06443,11/12/2025,326.044,C-1086,Customer 1086
Completed,Bunker,ENQ01966,Team6,Trader20,DEAL08307,11/12/2025,183.51,C-1052,Customer 1052
Completed,Bunker,ENQ18706,Team99,Trader65,DEAL08448,11/11/2025,1739,C-83,Customer 83
Completed,Bunker,ENQ05642,Team4,Trader26,DEAL04844,11/11/2025,177,C-620,Customer 620
Completed,Bunker,ENQ20575,Team4,Trader26,DEAL00078,11/11/2025,182,C-262,Customer 262
Completed,Bunker,ENQ16543,Team8,Trader52,DEAL03181,11/11/2025,177,C-1220,Customer 1220
Pending,Paper,ENQ01113,Team2,Trader40,DEAL08549,11/10/2025,38,C-2067,Customer 2067
Completed,Bunker,ENQ01258,Team1,Trader47,DEAL06342,11/10/2025,99.625,C-1812,Customer 1812
Pending,Paper,ENQ17474,Team2,Trader40,DEAL08428,11/10/2025,70,C-1791,Customer 1791
Completed,Bunker,ENQ15915,Team8,Trader52,DEAL05280,11/10/2025,48,C-1413,Customer 1413
Completed,Bunker,ENQ09347,Team2,Trader40,DEAL08103,11/10/2025,696,C-1175,Customer 1175
Completed,Bunker,ENQ20022,Team1,Trader53,DEAL00522,11/9/2025,215.995,C-951,Customer 951
Completed,Bunker,ENQ19579,Team99,Trader65,DEAL02717,11/9/2025,1104.9,C-83,Customer 83
Completed,Bunker,ENQ21112,Team99,Trader65,DEAL00637,11/9/2025,564,C-83,Customer 83
Completed,Bunker,ENQ20150,Team7,Trader55,DEAL03305,11/9/2025,148.4344,C-618,Customer 618
Cancelled,Bunker,ENQ13128,Team1,Trader12,DEAL05213,11/9/2025,7,C-25,Customer 25
Completed,Bunker,ENQ00639,Team7,Trader62,DEAL02963,11/8/2025,313.009,C-390,Customer 390
Completed,Bunker,ENQ06613,Team2,Trader40,DEAL07277,11/8/2025,712,C-136,Customer 136
Completed,Bunker,ENQ11270,Team4,Trader26,DEAL02668,11/7/2025,70,C-779,Customer 779
Completed,Bunker,ENQ13226,Team99,Trader25,DEAL04785,11/7/2025,958.5,C-700,Customer 700
Completed,Bunker,ENQ03787,Team1,Trader58,DEAL04338,11/7/2025,100,C-687,Customer 687
Completed,Bunker,ENQ16511,Team5,Trader42,DEAL08696,11/7/2025,34.22351776,C-1307,Customer 1307
Completed,Bunker,ENQ19183,Team1,Trader71,DEAL07583,11/6/2025,104.063,C-73,Customer 73
Completed,Bunker,ENQ18053,Team2,Trader46,DEAL07455,11/6/2025,170,C-1406,Customer 1406
Completed,Bunker,ENQ15675,Team10,Trader44,DEAL01397,11/5/2025,73.2,C-949,Customer 949
Completed,Bunker,ENQ09354,Team99,Trader65,DEAL06780,11/5/2025,90,C-83,Customer 83
Completed,Bunker,ENQ06667,Team99,Trader65,DEAL04649,11/5/2025,460,C-83,Customer 83
Completed,Bunker,ENQ13196,Team99,Trader51,DEAL08183,11/4/2025,218.882,C-971,Customer 971
Completed,Bunker,ENQ16525,Team4,Trader5,DEAL03796,11/4/2025,60.46,C-676,Customer 676
Completed,Bunker,ENQ12549,Team2,Trader40,DEAL07540,11/4/2025,342.709,C-1596,Customer 1596
Completed,Bunker,ENQ16005,Team12,Trader64,DEAL03853,11/4/2025,356.863,C-1375,Customer 1375
Completed,Bunker,ENQ00662,Team8,Trader52,DEAL05610,11/4/2025,55,C-1186,Customer 1186
Completed,Bunker,ENQ15035,Team4,Trader5,DEAL05882,11/4/2025,79.063,C-1150,Customer 1150
Completed,Bunker,ENQ08726,Team8,Trader36,DEAL04729,11/4/2025,219.199,C-1016,Customer 1016
Completed,Bunker,ENQ14483,Team1,Trader58,DEAL05647,11/3/2025,68.5,C-714,Customer 714
Completed,Bunker,ENQ21342,Team7,Trader55,DEAL01048,11/3/2025,77.16,C-618,Customer 618
Invoice Sent,Bunker,ENQ03430,Team2,Trader40,DEAL08896,11/3/2025,158,C-1866,Customer 1866
Completed,Bunker,ENQ15849,Team1,Trader58,DEAL05624,11/3/2025,127,C-167,Customer 167
Completed,Bunker,ENQ13901,Team1,Trader71,DEAL04830,11/3/2025,311,C-1092,Customer 1092
Completed,Bunker,ENQ02636,Team4,Trader5,DEAL08151,11/2/2025,506.92,C-676,Customer 676
Completed,Bunker,ENQ21135,Team4,Trader5,DEAL00661,11/2/2025,47,C-676,Customer 676
Completed,Bunker,ENQ17509,Team99,Trader65,DEAL07500,11/2/2025,346.052,C-1151,Customer 1151
Completed,Bunker,ENQ21347,Team1,Trader3,DEAL01309,11/1/2025,61.0168,C-77,Customer 77
Completed,Bunker,ENQ02754,Team8,Trader36,DEAL03748,11/1/2025,114,C-683,Customer 683
Completed,Bunker,ENQ17422,Team4,Trader5,DEAL02505,11/1/2025,327.438,C-676,Customer 676
Completed,Bunker,ENQ16290,Team2,Trader38,DEAL08160,11/1/2025,180,C-2102,Customer 2102
Completed,Bunker,ENQ02362,Team8,Trader52,DEAL05584,11/1/2025,40,C-1617,Customer 1617
Completed,Bunker,ENQ13059,Team4,Trader32,DEAL08461,11/1/2025,167.824,C-1319,Customer 1319
Completed,Bunker,ENQ02572,Team1,Trader71,DEAL04773,11/1/2025,133.969,C-1316,Customer 1316
Completed,Bunker,ENQ18777,Team8,Trader52,DEAL04125,11/1/2025,57,C-1138,Customer 1138
Completed,Bunker,ENQ15038,Team99,Trader25,DEAL03539,10/31/2025,424.286,C-971,Customer 971
Completed,Bunker,ENQ17444,Team4,Trader5,DEAL02475,10/31/2025,99,C-676,Customer 676
Completed,Bunker,ENQ08158,Team8,Trader36,DEAL04087,10/31/2025,917,C-357,Customer 357
Completed,Bunker,ENQ18996,Team8,Trader36,DEAL01447,10/31/2025,201,C-232,Customer 232
Invoice Sent,Bunker,ENQ02715,Team99,Trader83,DEAL08723,10/31/2025,66.1695744,C-2268,Customer 2268
Completed,Physical,ENQ13916,Team2,Trader40,DEAL06722,10/31/2025,555,C-1791,Customer 1791
Completed,Bunker,ENQ13104,Team7,Trader17,DEAL04940,10/31/2025,126,C-1521,Customer 1521
Completed,Bunker,ENQ04231,Team4,Trader5,DEAL03247,10/31/2025,161,C-1150,Customer 1150
Completed,Bunker,ENQ05582,Team8,Trader52,DEAL04546,10/31/2025,96.516,C-1138,Customer 1138
Oilmar Invoiced,Bunker,ENQ20211,Team4,Trader26,DEAL03921,10/30/2025,411,C-620,Customer 620
Completed,Bunker,ENQ00638,Team8,Trader52,DEAL08006,10/30/2025,279,C-436,Customer 436
Completed,Bunker,ENQ15345,Team12,Trader64,DEAL04363,10/30/2025,222.084,C-1275,Customer 1275
Completed,Bunker,ENQ10327,Team99,Trader65,DEAL07236,10/30/2025,223,C-1151,Customer 1151
Completed,Bunker,ENQ00895,Team4,Trader18,DEAL04041,10/29/2025,469.557,C-1410,Customer 1410
Completed,Bunker,ENQ16206,Team1,Trader71,DEAL05226,10/29/2025,307.555,C-1276,Customer 1276
Completed,Bunker,ENQ12163,Team1,Trader47,DEAL07642,10/28/2025,172,C-811,Customer 811
Completed,Bunker,ENQ11813,Team1,Trader71,DEAL07889,10/28/2025,376,C-232,Customer 232
Completed,Bunker,ENQ00958,Team99,Trader6,DEAL07903,10/28/2025,801.7,C-1878,Customer 1878
Completed,Bunker,ENQ01371,Team4,Trader26,DEAL07397,10/28/2025,126,C-322,Customer 322
Completed,Bunker,ENQ20615,Team10,Trader44,DEAL00118,10/27/2025,379.08,C-618,Customer 618
Completed,Bunker,ENQ20720,Team10,Trader44,DEAL00225,10/27/2025,1006,C-231,Customer 231
Invoice Sent,Bunker,ENQ12519,Team2,Trader38,DEAL08651,10/27/2025,221,C-2102,Customer 2102
Completed,Bunker,ENQ17999,Team8,Trader36,DEAL02521,10/26/2025,300.8,C-72,Customer 72
Completed,Bunker,ENQ13263,Team8,Trader36,DEAL00938,10/26/2025,216,C-263,Customer 263
Completed,Bunker,ENQ05328,Team8,Trader8,DEAL07901,10/26/2025,934.034,C-1897,Customer 1897
Completed,Bunker,ENQ09137,Team12,Trader64,DEAL04003,10/26/2025,68.989744,C-1286,Customer 1286
Completed,Bunker,ENQ09053,Team4,Trader5,DEAL06914,10/26/2025,934.054,C-1150,Customer 1150
Completed,Bunker,ENQ20764,Team8,Trader36,DEAL00269,10/26/2025,177,C-03,Customer 3
Completed,Bunker,ENQ00266,Team4,Trader5,DEAL03291,10/25/2025,621.502,C-981,Customer 981
Completed,Bunker,ENQ07695,Team4,Trader23,DEAL01319,10/25/2025,96,C-909,Customer 909
Cancelled,Bunker,ENQ02494,Team99,Trader65,DEAL06345,10/25/2025,57,C-83,Customer 83
Oilmar Invoiced,Bunker,ENQ20181,Team4,Trader26,DEAL03667,10/25/2025,86,C-620,Customer 620
Cancelled,Others,ENQ20421,Team4,Trader23,DEAL02095,10/25/2025,77,C-620,Customer 620
Completed,Bunker,ENQ17748,Team4,Trader39,DEAL08586,10/25/2025,127.4,C-253,Customer 253
Completed,Bunker,ENQ07786,Team1,Trader71,DEAL04837,10/25/2025,97.912,C-1316,Customer 1316
Completed,Bunker,ENQ12315,Team99,Trader65,DEAL06544,10/24/2025,3050.421,C-83,Customer 83
Completed,Bunker,ENQ19652,Team1,Trader19,DEAL04647,10/24/2025,174.05,C-1406,Customer 1406
Completed,Bunker,ENQ06807,Team10,Trader44,DEAL04724,10/24/2025,536,C-1284,Customer 1284
Completed,Bunker,ENQ03139,Team99,Trader65,DEAL04406,10/23/2025,542.169,C-83,Customer 83
Completed,Bunker,ENQ20503,Team10,Trader44,DEAL00005,10/23/2025,262.988,C-600,Customer 600
Completed,Bunker,ENQ21151,Team8,Trader36,DEAL00680,10/23/2025,90,C-242,Customer 242
Completed,Bunker,ENQ13895,Team4,Trader5,DEAL07251,10/23/2025,135.755,C-1150,Customer 1150
Completed,Bunker,ENQ05968,Team4,Trader26,DEAL05527,10/22/2025,908.582,C-939,Customer 939
Completed,Bunker,ENQ04532,Team1,Trader58,DEAL06589,10/22/2025,140,C-674,Customer 674
Completed,Bunker,ENQ21351,Team4,Trader23,DEAL01337,10/22/2025,141,C-620,Customer 620
Completed,Bunker,ENQ03247,Team4,Trader26,DEAL04431,10/22/2025,106.92,C-185,Customer 185
Completed,Bunker,ENQ01360,Team3,Trader29,DEAL07742,10/22/2025,160.5,C-2006,Customer 2006
Completed,Bunker,ENQ09425,Team6,Trader20,DEAL06899,10/22/2025,306.357,C-1765,Customer 1765
Completed,Bunker,ENQ02818,Team8,Trader52,DEAL07557,10/22/2025,136.862,C-1590,Customer 1590
Completed,Bunker,ENQ01710,Team1,Trader27,DEAL06520,10/22/2025,702.5,C-1494,Customer 1494
Completed,Bunker,ENQ06911,Team99,Trader48,DEAL05444,10/22/2025,360.5,C-1457,Customer 1457
Completed,Paper,ENQ20430,Team4,Trader5,DEAL06567,10/22/2025,12,C-1180,Customer 1180
Completed,Bunker,ENQ12667,Team1,Trader19,DEAL01054,10/21/2025,356.789,C-712,Customer 712
Completed,Bunker,ENQ06650,Team12,Trader64,DEAL04534,10/21/2025,39,C-1307,Customer 1307
Completed,Bunker,ENQ17396,Team1,Trader71,DEAL05386,10/21/2025,364,C-1092,Customer 1092
Completed,Bunker,ENQ14002,Team99,Trader65,DEAL03507,10/20/2025,895.293,C-83,Customer 83
Completed,Bunker,ENQ21274,Team4,Trader5,DEAL00808,10/20/2025,434,C-676,Customer 676
Completed,Bunker,ENQ10105,Team4,Trader5,DEAL06008,10/20/2025,1133.625,C-642,Customer 642
Completed,Bunker,ENQ14807,Team4,Trader21,DEAL04151,10/20/2025,193,C-1317,Customer 1317
Completed,Bunker,ENQ05155,Team12,Trader64,DEAL04386,10/20/2025,85,C-1294,Customer 1294
Completed,Bunker,ENQ09178,Team1,Trader53,DEAL02307,10/20/2025,148.95,C-1080,Customer 1080
Completed,Bunker,ENQ09827,Team99,Trader65,DEAL07301,10/19/2025,2342.185,C-83,Customer 83
Completed,Bunker,ENQ10112,Team1,Trader15,DEAL02067,10/19/2025,126,C-620,Customer 620
Completed,Bunker,ENQ05349,Team99,Trader7,DEAL05347,10/19/2025,979,C-620,Customer 620
Completed,Bunker,ENQ10223,Team1,Trader71,DEAL03359,10/19/2025,176,C-352,Customer 352
Completed,Bunker,ENQ00217,Team4,Trader26,DEAL05790,10/19/2025,203.128,C-322,Customer 322
Completed,Bunker,ENQ07052,Team4,Trader26,DEAL05722,10/19/2025,515.5,C-1396,Customer 1396
Cancelled,Bunker,ENQ03618,Team7,Trader17,DEAL07941,10/19/2025,86,C-231,Customer 231
Completed,Bunker,ENQ00337,Team99,Trader6,DEAL07883,10/19/2025,996.15,C-1974,Customer 1974
Completed,Bunker,ENQ20347,Team4,Trader5,DEAL06568,10/19/2025,385.25,C-1626,Customer 1626
Completed,Bunker,ENQ05489,Team4,Trader39,DEAL07185,10/19/2025,69.879,C-136,Customer 136
Completed,Bunker,ENQ17828,Team99,Trader65,DEAL07641,10/18/2025,401,C-83,Customer 83
Completed,Bunker,ENQ00836,Team4,Trader5,DEAL07963,10/18/2025,516.549,C-676,Customer 676
Completed,Bunker,ENQ16924,Team2,Trader46,DEAL08458,10/18/2025,139.306,C-2018,Customer 2018
Completed,Physical,ENQ01192,Team2,Trader40,DEAL06782,10/18/2025,33,C-1866,Customer 1866
Completed,Bunker,ENQ12249,Team1,Trader58,DEAL01148,10/18/2025,44.6,C-167,Customer 167
Completed,Bunker,ENQ14665,Team2,Trader40,DEAL08328,10/18/2025,157.361,C-1596,Customer 1596
Completed,Bunker,ENQ07172,Team8,Trader52,DEAL05587,10/18/2025,109,C-1518,Customer 1518
Cancelled,Bunker,ENQ19206,Team99,Trader25,DEAL04497,10/18/2025,31,C-1382,Customer 1382
Completed,Cargoes (B2B),ENQ08376,Team99,Trader41,DEAL05900,10/18/2025,2512.961,C-1359,Customer 1359
Completed,Bunker,ENQ17780,Team4,Trader26,DEAL04998,10/17/2025,55,C-322,Customer 322
Pending,Paper,ENQ01585,Team2,Trader40,DEAL07706,10/17/2025,9,C-1791,Customer 1791
Completed,Bunker,ENQ09887,Team7,Trader62,DEAL04584,10/17/2025,275.062,C-1034,Customer 1034
Completed,Physical,ENQ05592,Team2,Trader40,DEAL07270,10/16/2025,53,C-1791,Customer 1791
Completed,Bunker,ENQ03045,Team1,Trader58,DEAL06134,10/16/2025,299,C-1648,Customer 1648
Completed,Bunker,ENQ16039,Team1,Trader14,DEAL05203,10/16/2025,61,C-1553,Customer 1553
Completed,Bunker,ENQ18394,Team99,Trader48,DEAL05581,10/16/2025,157.717,C-1300,Customer 1300
Completed,Bunker,ENQ15651,Team99,Trader48,DEAL05092,10/16/2025,105.029,C-1289,Customer 1289
Cancelled,Others,ENQ19439,Team8,Trader52,DEAL03789,10/16/2025,67,C-1183,Customer 1183
Completed,Bunker,ENQ15567,Team4,Trader5,DEAL04570,10/16/2025,102.223,C-1150,Customer 1150
Completed,Bunker,ENQ18935,Team10,Trader44,DEAL03132,10/16/2025,109.063,C-1039,Customer 1039
Completed,Bunker,ENQ13322,Team99,Trader41,DEAL05042,10/15/2025,829.313,C-937,Customer 937
Completed,Bunker,ENQ16802,Team1,Trader58,DEAL00948,10/15/2025,94,C-727,Customer 727
Completed,Bunker,ENQ01593,Team4,Trader26,DEAL04838,10/15/2025,531,C-620,Customer 620
Invoice Sent,Bunker,ENQ08985,Team5,Trader74,DEAL07818,10/15/2025,81,C-2124,Customer 2124
Completed,Bunker,ENQ07298,Team4,Trader5,DEAL04030,10/15/2025,78.371,C-1150,Customer 1150
Completed,Bunker,ENQ08457,Team99,Trader51,DEAL06608,10/14/2025,160,C-971,Customer 971
Completed,Bunker,ENQ04878,Team4,Trader5,DEAL00917,10/14/2025,331,C-79,Customer 79
Completed,Bunker,ENQ07997,Team1,Trader19,DEAL04351,10/14/2025,170.266,C-708,Customer 708
Completed,Bunker,ENQ14858,Team1,Trader4,DEAL02728,10/14/2025,550,C-620,Customer 620
Completed,Bunker,ENQ04818,Team1,Trader61,DEAL04458,10/14/2025,110,C-1460,Customer 1460
Completed,Bunker,ENQ20056,Team7,Trader55,DEAL02184,10/14/2025,513,C-1406,Customer 1406
Completed,Bunker,ENQ03043,Team4,Trader26,DEAL04714,10/13/2025,11,C-262,Customer 262
Completed,Bunker,ENQ04219,Team4,Trader5,DEAL07800,10/13/2025,301,C-261,Customer 261
Completed,Bunker,ENQ07828,Team1,Trader71,DEAL07392,10/13/2025,454,C-1348,Customer 1348
Completed,Bunker,ENQ02594,Team1,Trader63,DEAL02538,10/13/2025,434.012,C-1107,Customer 1107
Completed,Bunker,ENQ15219,Team8,Trader36,DEAL01442,10/12/2025,68,C-232,Customer 232
Completed,Bunker,ENQ12568,Team99,Trader6,DEAL08080,10/12/2025,548.4,C-1878,Customer 1878
Completed,Bunker,ENQ12558,Team4,Trader26,DEAL07335,10/12/2025,135.902,C-322,Customer 322
Completed,Bunker,ENQ06180,Team4,Trader5,DEAL03593,10/12/2025,233.148,C-1150,Customer 1150
Completed,Bunker,ENQ13454,Team4,Trader5,DEAL02314,10/11/2025,99,C-676,Customer 676
Completed,Bunker,ENQ11675,Team4,Trader5,DEAL05119,10/11/2025,432,C-676,Customer 676
Completed,Bunker,ENQ10850,Team4,Trader5,DEAL02509,10/11/2025,264,C-643,Customer 643
Completed,Bunker,ENQ10952,Team1,Trader47,DEAL05932,10/11/2025,103.028,C-1285,Customer 1285
Completed,Bunker,ENQ07598,Team12,Trader64,DEAL03732,10/11/2025,25,C-1258,Customer 1258
Completed,Bunker,ENQ03402,Team1,Trader71,DEAL04651,10/10/2025,209,C-691,Customer 691
Completed,Bunker,ENQ03044,Team8,Trader36,DEAL00962,10/10/2025,261,C-242,Customer 242
Completed,Bunker,ENQ14722,Team8,Trader52,DEAL06199,10/10/2025,160,C-1346,Customer 1346
Completed,Bunker,ENQ20185,Team7,Trader55,DEAL03757,10/10/2025,174.086,C-1090,Customer 1090
Completed,Bunker,ENQ18404,Team4,Trader23,DEAL02059,10/9/2025,91,C-874,Customer 874
Completed,Bunker,ENQ11067,Team99,Trader65,DEAL05378,10/9/2025,1152,C-83,Customer 83
Completed,Bunker,ENQ10685,Team10,Trader44,DEAL01335,10/9/2025,225.51,C-618,Customer 618
Completed,Bunker,ENQ17409,Team4,Trader5,DEAL03249,10/9/2025,643.901,C-261,Customer 261
Completed,Bunker,ENQ00528,Team2,Trader40,DEAL08299,10/9/2025,134,C-1866,Customer 1866
Completed,Bunker,ENQ01620,Team4,Trader5,DEAL04569,10/9/2025,409.873,C-1150,Customer 1150
Completed,Bunker,ENQ02463,Team99,Trader65,DEAL02591,10/8/2025,946.1,C-83,Customer 83
Completed,Bunker,ENQ21145,Team4,Trader26,DEAL00673,10/8/2025,57,C-369,Customer 369
Completed,Bunker,ENQ06245,Team1,Trader71,DEAL01516,10/8/2025,184,C-263,Customer 263
Completed,Bunker,ENQ15082,Team8,Trader35,DEAL07211,10/8/2025,133,C-1933,Customer 1933
Completed,Cargoes (B2B),ENQ01669,Team4,Trader26,DEAL06999,10/8/2025,5045.567,C-1429,Customer 1429
Completed,Bunker,ENQ09495,Team99,Trader65,DEAL01544,10/8/2025,1276,C-1014,Customer 1014
Completed,Bunker,ENQ08399,Team4,Trader56,DEAL05639,10/7/2025,836.689,C-971,Customer 971
Completed,Bunker,ENQ14639,Team4,Trader5,DEAL04519,10/7/2025,98,C-676,Customer 676
Invoice Sent,Bunker,ENQ08824,Team4,Trader5,DEAL08782,10/7/2025,56,C-676,Customer 676
Completed,Bunker,ENQ14955,Team1,Trader15,DEAL02131,10/7/2025,1880.084,C-545,Customer 545
Pending,Paper,ENQ02010,Team1,Trader71,DEAL07110,10/7/2025,48,C-432,Customer 432
Completed,Bunker,ENQ07357,Team1,Trader63,DEAL03621,10/7/2025,185.239,C-1191,Customer 1191
Completed,Bunker,ENQ13937,Team4,Trader5,DEAL08136,10/6/2025,31,C-955,Customer 955
Completed,Bunker,ENQ09649,Team99,Trader65,DEAL04943,10/6/2025,962,C-83,Customer 83
Completed,Bunker,ENQ08121,Team1,Trader15,DEAL02510,10/6/2025,469,C-763,Customer 763
Completed,Bunker,ENQ10664,Team4,Trader5,DEAL04673,10/6/2025,122.02,C-676,Customer 676
Invoice Sent,Bunker,ENQ10945,Team8,Trader81,DEAL08826,10/6/2025,58,C-2294,Customer 2294
Invoice Sent,Bunker,ENQ08825,Team2,Trader40,DEAL08787,10/6/2025,296,C-2067,Customer 2067
Cancelled,Bunker,ENQ01181,Team5,Trader74,DEAL08677,10/6/2025,77,C-1222,Customer 1222
Completed,Bunker,ENQ03895,Team2,Trader40,DEAL07262,10/6/2025,35,C-1105,Customer 1105
Completed,Bunker,ENQ21002,Team4,Trader26,DEAL00520,10/5/2025,60,C-185,Customer 185
Cancelled,Bunker,ENQ18017,Team1,Trader54,DEAL06622,10/5/2025,15,C-1800,Customer 1800
Completed,Bunker,ENQ07188,Team99,Trader48,DEAL05522,10/5/2025,447.822,C-1310,Customer 1310
Completed,Bunker,ENQ14271,Team4,Trader26,DEAL03720,10/4/2025,54.1,C-841,Customer 841
Completed,Bunker,ENQ18090,Team1,Trader58,DEAL07617,10/4/2025,75.90912,C-1934,Customer 1934
Completed,Bunker,ENQ02406,Team1,Trader63,DEAL05492,10/4/2025,11,C-1438,Customer 1438
Cancelled,Bunker,ENQ05718,Team99,Trader48,DEAL04905,10/4/2025,64,C-1310,Customer 1310
Completed,Bunker,ENQ04980,Team1,Trader71,DEAL06359,10/4/2025,378.924,C-106,Customer 106
Completed,Bunker,ENQ18666,Team99,Trader65,DEAL04862,10/3/2025,551.995,C-83,Customer 83
Completed,Bunker,ENQ16466,Team99,Trader65,DEAL01502,10/3/2025,2019.164,C-83,Customer 83
Completed,Bunker,ENQ14430,Team4,Trader21,DEAL04542,10/3/2025,102,C-728,Customer 728
Completed,Bunker,ENQ02792,Team4,Trader5,DEAL07643,10/3/2025,125,C-676,Customer 676
Completed,Bunker,ENQ13801,Team10,Trader44,DEAL00972,10/3/2025,547.568,C-618,Customer 618
Cancelled,Others,ENQ20420,Team7,Trader55,DEAL02065,10/3/2025,53,C-1406,Customer 1406
Completed,Bunker,ENQ20127,Team1,Trader54,DEAL02996,10/3/2025,599.479,C-1216,Customer 1216
Completed,Bunker,ENQ17180,Team1,Trader19,DEAL02846,10/2/2025,99.382,C-712,Customer 712
Oilmar Invoiced,Bunker,ENQ20195,Team4,Trader26,DEAL03837,10/2/2025,594,C-620,Customer 620
